split,image,label,source_dataset,source_split,source_image,source_label,box_count,has_objects
val,data/yolo/ad_surface_v3_finetune/images/val/062.png,data/yolo/ad_surface_v3_finetune/labels/val/062.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/062.png,data/yolo/ad_surface_v2/labels/val/062.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/064.png,data/yolo/ad_surface_v3_finetune/labels/val/064.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/064.png,data/yolo/ad_surface_v2/labels/val/064.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/072.png,data/yolo/ad_surface_v3_finetune/labels/val/072.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/072.png,data/yolo/ad_surface_v2/labels/val/072.txt,4,1
val,data/yolo/ad_surface_v3_finetune/images/val/089.png,data/yolo/ad_surface_v3_finetune/labels/val/089.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/089.png,data/yolo/ad_surface_v2/labels/val/089.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/099.png,data/yolo/ad_surface_v3_finetune/labels/val/099.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/099.png,data/yolo/ad_surface_v2/labels/val/099.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/112.png,data/yolo/ad_surface_v3_finetune/labels/val/112.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/112.png,data/yolo/ad_surface_v2/labels/val/112.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/113.png,data/yolo/ad_surface_v3_finetune/labels/val/113.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/113.png,data/yolo/ad_surface_v2/labels/val/113.txt,4,1
val,data/yolo/ad_surface_v3_finetune/images/val/129.png,data/yolo/ad_surface_v3_finetune/labels/val/129.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/129.png,data/yolo/ad_surface_v2/labels/val/129.txt,3,1
val,data/yolo/ad_surface_v3_finetune/images/val/134.png,data/yolo/ad_surface_v3_finetune/labels/val/134.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/134.png,data/yolo/ad_surface_v2/labels/val/134.txt,3,1
val,data/yolo/ad_surface_v3_finetune/images/val/137.png,data/yolo/ad_surface_v3_finetune/labels/val/137.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/137.png,data/yolo/ad_surface_v2/labels/val/137.txt,3,1
val,data/yolo/ad_surface_v3_finetune/images/val/138.png,data/yolo/ad_surface_v3_finetune/labels/val/138.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/138.png,data/yolo/ad_surface_v2/labels/val/138.txt,5,1
val,data/yolo/ad_surface_v3_finetune/images/val/142.png,data/yolo/ad_surface_v3_finetune/labels/val/142.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/142.png,data/yolo/ad_surface_v2/labels/val/142.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/150.png,data/yolo/ad_surface_v3_finetune/labels/val/150.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/150.png,data/yolo/ad_surface_v2/labels/val/150.txt,4,1
val,data/yolo/ad_surface_v3_finetune/images/val/151.png,data/yolo/ad_surface_v3_finetune/labels/val/151.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/151.png,data/yolo/ad_surface_v2/labels/val/151.txt,3,1
val,data/yolo/ad_surface_v3_finetune/images/val/155.png,data/yolo/ad_surface_v3_finetune/labels/val/155.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/155.png,data/yolo/ad_surface_v2/labels/val/155.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/158.png,data/yolo/ad_surface_v3_finetune/labels/val/158.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/158.png,data/yolo/ad_surface_v2/labels/val/158.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/165.png,data/yolo/ad_surface_v3_finetune/labels/val/165.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/165.png,data/yolo/ad_surface_v2/labels/val/165.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/179.png,data/yolo/ad_surface_v3_finetune/labels/val/179.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/179.png,data/yolo/ad_surface_v2/labels/val/179.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/180.png,data/yolo/ad_surface_v3_finetune/labels/val/180.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/180.png,data/yolo/ad_surface_v2/labels/val/180.txt,4,1
val,data/yolo/ad_surface_v3_finetune/images/val/181.png,data/yolo/ad_surface_v3_finetune/labels/val/181.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/181.png,data/yolo/ad_surface_v2/labels/val/181.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/183.png,data/yolo/ad_surface_v3_finetune/labels/val/183.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/183.png,data/yolo/ad_surface_v2/labels/val/183.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/185.png,data/yolo/ad_surface_v3_finetune/labels/val/185.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/185.png,data/yolo/ad_surface_v2/labels/val/185.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/188.png,data/yolo/ad_surface_v3_finetune/labels/val/188.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/188.png,data/yolo/ad_surface_v2/labels/val/188.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/194.png,data/yolo/ad_surface_v3_finetune/labels/val/194.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/194.png,data/yolo/ad_surface_v2/labels/val/194.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/207.png,data/yolo/ad_surface_v3_finetune/labels/val/207.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/207.png,data/yolo/ad_surface_v2/labels/val/207.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/212.png,data/yolo/ad_surface_v3_finetune/labels/val/212.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/212.png,data/yolo/ad_surface_v2/labels/val/212.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/213.png,data/yolo/ad_surface_v3_finetune/labels/val/213.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/213.png,data/yolo/ad_surface_v2/labels/val/213.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/229.png,data/yolo/ad_surface_v3_finetune/labels/val/229.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/229.png,data/yolo/ad_surface_v2/labels/val/229.txt,7,1
val,data/yolo/ad_surface_v3_finetune/images/val/237.png,data/yolo/ad_surface_v3_finetune/labels/val/237.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/237.png,data/yolo/ad_surface_v2/labels/val/237.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/238.png,data/yolo/ad_surface_v3_finetune/labels/val/238.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/238.png,data/yolo/ad_surface_v2/labels/val/238.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/241.png,data/yolo/ad_surface_v3_finetune/labels/val/241.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/241.png,data/yolo/ad_surface_v2/labels/val/241.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/256.png,data/yolo/ad_surface_v3_finetune/labels/val/256.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/256.png,data/yolo/ad_surface_v2/labels/val/256.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/264.png,data/yolo/ad_surface_v3_finetune/labels/val/264.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/264.png,data/yolo/ad_surface_v2/labels/val/264.txt,3,1
val,data/yolo/ad_surface_v3_finetune/images/val/265.png,data/yolo/ad_surface_v3_finetune/labels/val/265.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/265.png,data/yolo/ad_surface_v2/labels/val/265.txt,9,1
val,data/yolo/ad_surface_v3_finetune/images/val/281.png,data/yolo/ad_surface_v3_finetune/labels/val/281.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/281.png,data/yolo/ad_surface_v2/labels/val/281.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/282.png,data/yolo/ad_surface_v3_finetune/labels/val/282.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/282.png,data/yolo/ad_surface_v2/labels/val/282.txt,4,1
val,data/yolo/ad_surface_v3_finetune/images/val/299.png,data/yolo/ad_surface_v3_finetune/labels/val/299.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/299.png,data/yolo/ad_surface_v2/labels/val/299.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/305.png,data/yolo/ad_surface_v3_finetune/labels/val/305.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/305.png,data/yolo/ad_surface_v2/labels/val/305.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/318.png,data/yolo/ad_surface_v3_finetune/labels/val/318.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/318.png,data/yolo/ad_surface_v2/labels/val/318.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/321.png,data/yolo/ad_surface_v3_finetune/labels/val/321.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/321.png,data/yolo/ad_surface_v2/labels/val/321.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/322.png,data/yolo/ad_surface_v3_finetune/labels/val/322.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/322.png,data/yolo/ad_surface_v2/labels/val/322.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/331.png,data/yolo/ad_surface_v3_finetune/labels/val/331.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/331.png,data/yolo/ad_surface_v2/labels/val/331.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/332.png,data/yolo/ad_surface_v3_finetune/labels/val/332.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/332.png,data/yolo/ad_surface_v2/labels/val/332.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/335.png,data/yolo/ad_surface_v3_finetune/labels/val/335.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/335.png,data/yolo/ad_surface_v2/labels/val/335.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/339.png,data/yolo/ad_surface_v3_finetune/labels/val/339.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/339.png,data/yolo/ad_surface_v2/labels/val/339.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/348.png,data/yolo/ad_surface_v3_finetune/labels/val/348.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/348.png,data/yolo/ad_surface_v2/labels/val/348.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/360.png,data/yolo/ad_surface_v3_finetune/labels/val/360.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/360.png,data/yolo/ad_surface_v2/labels/val/360.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/374.png,data/yolo/ad_surface_v3_finetune/labels/val/374.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/374.png,data/yolo/ad_surface_v2/labels/val/374.txt,4,1
val,data/yolo/ad_surface_v3_finetune/images/val/377.png,data/yolo/ad_surface_v3_finetune/labels/val/377.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/377.png,data/yolo/ad_surface_v2/labels/val/377.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/379.png,data/yolo/ad_surface_v3_finetune/labels/val/379.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/379.png,data/yolo/ad_surface_v2/labels/val/379.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/382.png,data/yolo/ad_surface_v3_finetune/labels/val/382.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/382.png,data/yolo/ad_surface_v2/labels/val/382.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/384.png,data/yolo/ad_surface_v3_finetune/labels/val/384.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/384.png,data/yolo/ad_surface_v2/labels/val/384.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/388.png,data/yolo/ad_surface_v3_finetune/labels/val/388.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/388.png,data/yolo/ad_surface_v2/labels/val/388.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/389.png,data/yolo/ad_surface_v3_finetune/labels/val/389.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/389.png,data/yolo/ad_surface_v2/labels/val/389.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/392.png,data/yolo/ad_surface_v3_finetune/labels/val/392.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/392.png,data/yolo/ad_surface_v2/labels/val/392.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/395.png,data/yolo/ad_surface_v3_finetune/labels/val/395.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/395.png,data/yolo/ad_surface_v2/labels/val/395.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/403.png,data/yolo/ad_surface_v3_finetune/labels/val/403.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/403.png,data/yolo/ad_surface_v2/labels/val/403.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/404.png,data/yolo/ad_surface_v3_finetune/labels/val/404.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/404.png,data/yolo/ad_surface_v2/labels/val/404.txt,3,1
val,data/yolo/ad_surface_v3_finetune/images/val/410.png,data/yolo/ad_surface_v3_finetune/labels/val/410.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/410.png,data/yolo/ad_surface_v2/labels/val/410.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/411.png,data/yolo/ad_surface_v3_finetune/labels/val/411.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/411.png,data/yolo/ad_surface_v2/labels/val/411.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/417.png,data/yolo/ad_surface_v3_finetune/labels/val/417.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/417.png,data/yolo/ad_surface_v2/labels/val/417.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/418.png,data/yolo/ad_surface_v3_finetune/labels/val/418.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/418.png,data/yolo/ad_surface_v2/labels/val/418.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/421.png,data/yolo/ad_surface_v3_finetune/labels/val/421.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/421.png,data/yolo/ad_surface_v2/labels/val/421.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/425.png,data/yolo/ad_surface_v3_finetune/labels/val/425.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/425.png,data/yolo/ad_surface_v2/labels/val/425.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/435.png,data/yolo/ad_surface_v3_finetune/labels/val/435.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/435.png,data/yolo/ad_surface_v2/labels/val/435.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/449.png,data/yolo/ad_surface_v3_finetune/labels/val/449.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/449.png,data/yolo/ad_surface_v2/labels/val/449.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/454.png,data/yolo/ad_surface_v3_finetune/labels/val/454.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/454.png,data/yolo/ad_surface_v2/labels/val/454.txt,3,1
val,data/yolo/ad_surface_v3_finetune/images/val/459.png,data/yolo/ad_surface_v3_finetune/labels/val/459.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/459.png,data/yolo/ad_surface_v2/labels/val/459.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/468.png,data/yolo/ad_surface_v3_finetune/labels/val/468.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/468.png,data/yolo/ad_surface_v2/labels/val/468.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/477.png,data/yolo/ad_surface_v3_finetune/labels/val/477.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/477.png,data/yolo/ad_surface_v2/labels/val/477.txt,4,1
val,data/yolo/ad_surface_v3_finetune/images/val/478.png,data/yolo/ad_surface_v3_finetune/labels/val/478.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/478.png,data/yolo/ad_surface_v2/labels/val/478.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/479.png,data/yolo/ad_surface_v3_finetune/labels/val/479.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/479.png,data/yolo/ad_surface_v2/labels/val/479.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/481.png,data/yolo/ad_surface_v3_finetune/labels/val/481.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/481.png,data/yolo/ad_surface_v2/labels/val/481.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/487.png,data/yolo/ad_surface_v3_finetune/labels/val/487.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/487.png,data/yolo/ad_surface_v2/labels/val/487.txt,3,1
val,data/yolo/ad_surface_v3_finetune/images/val/490.png,data/yolo/ad_surface_v3_finetune/labels/val/490.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/490.png,data/yolo/ad_surface_v2/labels/val/490.txt,3,1
val,data/yolo/ad_surface_v3_finetune/images/val/492.png,data/yolo/ad_surface_v3_finetune/labels/val/492.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/492.png,data/yolo/ad_surface_v2/labels/val/492.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/496.png,data/yolo/ad_surface_v3_finetune/labels/val/496.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/496.png,data/yolo/ad_surface_v2/labels/val/496.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/501.png,data/yolo/ad_surface_v3_finetune/labels/val/501.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/501.png,data/yolo/ad_surface_v2/labels/val/501.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/503.png,data/yolo/ad_surface_v3_finetune/labels/val/503.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/503.png,data/yolo/ad_surface_v2/labels/val/503.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/506.png,data/yolo/ad_surface_v3_finetune/labels/val/506.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/506.png,data/yolo/ad_surface_v2/labels/val/506.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/510.png,data/yolo/ad_surface_v3_finetune/labels/val/510.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/510.png,data/yolo/ad_surface_v2/labels/val/510.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/512.png,data/yolo/ad_surface_v3_finetune/labels/val/512.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/512.png,data/yolo/ad_surface_v2/labels/val/512.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/514.png,data/yolo/ad_surface_v3_finetune/labels/val/514.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/514.png,data/yolo/ad_surface_v2/labels/val/514.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/518.png,data/yolo/ad_surface_v3_finetune/labels/val/518.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/518.png,data/yolo/ad_surface_v2/labels/val/518.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/524.png,data/yolo/ad_surface_v3_finetune/labels/val/524.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/524.png,data/yolo/ad_surface_v2/labels/val/524.txt,3,1
val,data/yolo/ad_surface_v3_finetune/images/val/530.png,data/yolo/ad_surface_v3_finetune/labels/val/530.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/530.png,data/yolo/ad_surface_v2/labels/val/530.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/534.png,data/yolo/ad_surface_v3_finetune/labels/val/534.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/534.png,data/yolo/ad_surface_v2/labels/val/534.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/536.png,data/yolo/ad_surface_v3_finetune/labels/val/536.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/536.png,data/yolo/ad_surface_v2/labels/val/536.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/540.png,data/yolo/ad_surface_v3_finetune/labels/val/540.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/540.png,data/yolo/ad_surface_v2/labels/val/540.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/541.png,data/yolo/ad_surface_v3_finetune/labels/val/541.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/541.png,data/yolo/ad_surface_v2/labels/val/541.txt,5,1
val,data/yolo/ad_surface_v3_finetune/images/val/542.png,data/yolo/ad_surface_v3_finetune/labels/val/542.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/542.png,data/yolo/ad_surface_v2/labels/val/542.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/544.png,data/yolo/ad_surface_v3_finetune/labels/val/544.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/544.png,data/yolo/ad_surface_v2/labels/val/544.txt,4,1
val,data/yolo/ad_surface_v3_finetune/images/val/545.png,data/yolo/ad_surface_v3_finetune/labels/val/545.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/545.png,data/yolo/ad_surface_v2/labels/val/545.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/547.png,data/yolo/ad_surface_v3_finetune/labels/val/547.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/547.png,data/yolo/ad_surface_v2/labels/val/547.txt,4,1
val,data/yolo/ad_surface_v3_finetune/images/val/554.png,data/yolo/ad_surface_v3_finetune/labels/val/554.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/554.png,data/yolo/ad_surface_v2/labels/val/554.txt,6,1
val,data/yolo/ad_surface_v3_finetune/images/val/557.png,data/yolo/ad_surface_v3_finetune/labels/val/557.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/557.png,data/yolo/ad_surface_v2/labels/val/557.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/565.png,data/yolo/ad_surface_v3_finetune/labels/val/565.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/565.png,data/yolo/ad_surface_v2/labels/val/565.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/572.png,data/yolo/ad_surface_v3_finetune/labels/val/572.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/572.png,data/yolo/ad_surface_v2/labels/val/572.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/573.png,data/yolo/ad_surface_v3_finetune/labels/val/573.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/573.png,data/yolo/ad_surface_v2/labels/val/573.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/574.png,data/yolo/ad_surface_v3_finetune/labels/val/574.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/574.png,data/yolo/ad_surface_v2/labels/val/574.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/575.png,data/yolo/ad_surface_v3_finetune/labels/val/575.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/575.png,data/yolo/ad_surface_v2/labels/val/575.txt,4,1
val,data/yolo/ad_surface_v3_finetune/images/val/581.png,data/yolo/ad_surface_v3_finetune/labels/val/581.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/581.png,data/yolo/ad_surface_v2/labels/val/581.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/583.png,data/yolo/ad_surface_v3_finetune/labels/val/583.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/583.png,data/yolo/ad_surface_v2/labels/val/583.txt,5,1
val,data/yolo/ad_surface_v3_finetune/images/val/589.png,data/yolo/ad_surface_v3_finetune/labels/val/589.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/589.png,data/yolo/ad_surface_v2/labels/val/589.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/594.png,data/yolo/ad_surface_v3_finetune/labels/val/594.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/594.png,data/yolo/ad_surface_v2/labels/val/594.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/598.png,data/yolo/ad_surface_v3_finetune/labels/val/598.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/598.png,data/yolo/ad_surface_v2/labels/val/598.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/600.png,data/yolo/ad_surface_v3_finetune/labels/val/600.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/600.png,data/yolo/ad_surface_v2/labels/val/600.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/607.png,data/yolo/ad_surface_v3_finetune/labels/val/607.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/607.png,data/yolo/ad_surface_v2/labels/val/607.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/617.png,data/yolo/ad_surface_v3_finetune/labels/val/617.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/617.png,data/yolo/ad_surface_v2/labels/val/617.txt,3,1
val,data/yolo/ad_surface_v3_finetune/images/val/624.png,data/yolo/ad_surface_v3_finetune/labels/val/624.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/624.png,data/yolo/ad_surface_v2/labels/val/624.txt,4,1
val,data/yolo/ad_surface_v3_finetune/images/val/639.png,data/yolo/ad_surface_v3_finetune/labels/val/639.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/639.png,data/yolo/ad_surface_v2/labels/val/639.txt,3,1
val,data/yolo/ad_surface_v3_finetune/images/val/645.png,data/yolo/ad_surface_v3_finetune/labels/val/645.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/645.png,data/yolo/ad_surface_v2/labels/val/645.txt,1,1
val,data/yolo/ad_surface_v3_finetune/images/val/646.png,data/yolo/ad_surface_v3_finetune/labels/val/646.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/646.png,data/yolo/ad_surface_v2/labels/val/646.txt,2,1
val,data/yolo/ad_surface_v3_finetune/images/val/649.png,data/yolo/ad_surface_v3_finetune/labels/val/649.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/649.png,data/yolo/ad_surface_v2/labels/val/649.txt,0,0
val,data/yolo/ad_surface_v3_finetune/images/val/655.png,data/yolo/ad_surface_v3_finetune/labels/val/655.txt,ad_surface_v2,val,data/yolo/ad_surface_v2/images/val/655.png,data/yolo/ad_surface_v2/labels/val/655.txt,3,1
